NovelId,SentenceId,Emotion,Text
86,24,Disgust,"""Do you call this beautiful?"
86,25,Disgust,"Why, there is not even a dung-heap."""
86,26,Neutral,"Then he went on, and under the shadow of a large haystack he found a caterpillar crawling along."
86,27,Happiness,"""How beautiful this world is!"" said the caterpillar."
86,28,Happiness,"""The sun is so warm, I quite enjoy it."
86,29,Happiness,"And soon I shall go to sleep, and die as they call it, but I shall wake up with beautiful wings to fly with, like a butterfly."""
86,30,Disgust,"""How conceited you are!"" exclaimed the beetle."
86,31,Disgust,"""Fly about as a butterfly, indeed! what of that."
86,32,Disgust,"I have come out of the Emperor's stable, and no one there, not even the Emperor's horse, who, in fact, wears my cast-off golden shoes, has any idea of flying, excepting myself."
86,33,Disgust,"To have wings and fly! why, I can do that already;"" and so saying, he spread his wings and flew away."
86,34,Disgust,"""I don't want to be disgusted,"" he said to himself, ""and yet I can't help it."""
86,35,Neutral,"Soon after, he fell down upon an extensive lawn, and for a time pretended to sleep, but at last fell asleep in earnest."
86,36,Neutral,Suddenly a heavy shower of rain came falling from the clouds.
86,37,Neutral,"The beetle woke up with the noise and would have been glad to creep into the earth for shelter, but he could not."
86,38,Neutral,"He was tumbled over and over with the rain, sometimes swimming on his stomach and sometimes on his back; and as for flying, that was out of the question."
86,39,Fear,"He began to doubt whether he should escape with his life, so he remained, quietly lying where he was."
86,40,Neutral,"After a while the weather cleared up a little, and the beetle was able to rub the water from his eyes, and look about him."
86,41,Neutral,"He saw something gleaming, and he managed to make his way up to it."
86,42,Neutral,It was linen which had been laid to bleach on the grass.
86,43,Neutral,"He crept into a fold of the damp linen, which certainly was not so comfortable a place to lie in as the warm stable, but there was nothing better, so he remained lying there for a whole day and night, and the rain kept on all the time."
86,44,Anger,"Towards morning he crept out of his hiding-place, feeling in a very bad temper with the climate."
86,45,Happiness,"Two frogs were sitting on the linen, and their bright eyes actually glistened with pleasure."
86,46,Happiness,"""Wonderful weather this,"" cried one of them, ""and so refreshing."
86,47,Happiness,"This linen holds the water together so beautifully, that my hind legs quiver as if I were going to swim."""
86,48,Neutral,"""I should like to know,"" said another, ""If the swallow who flies so far in her many journeys to foreign lands, ever met with a better climate than this."
86,49,Happiness,What delicious moisture!
86,50,Happiness,It is as pleasant as lying in a wet ditch.
86,51,Neutral,"I am sure any one who does not enjoy this has no love for his fatherland."""
86,52,Neutral,"""Have you ever been in the Emperor's stable?"" asked the beetle."
86,53,Neutral,"""There the moisture is warm and refreshing; that's the climate for me, but I could not take it with me on my travels."
86,54,Disgust,"Is there not even a dunghill here in this garden, where a person of rank, like myself, could take up his abode and feel at home?"""
86,55,Neutral,But the frogs either did not or would not understand him.
86,56,Neutral,"""I never ask a question twice,"" said the beetle, after he had asked this one three times, and received no answer."
86,57,Neutral,"Then he went on a little farther and stumbled against a piece of broken crockery-ware, which certainly ought not to have been lying there."
86,58,Neutral,"But as it was there, it formed a good shelter against wind and weather to several families of earwigs who dwelt in it."
86,59,Neutral,"Their requirements were not many, they were very sociable, and full of affection for their children, so much so that each mother considered her own child the most beautiful and clever of them all."
86,60,Happiness,"""Our dear son has engaged himself,"" said one mother, ""dear innocent boy; his greatest ambition is that he may one day creep into a clergyman's ear."
86,61,Happiness,That is a very artless and loveable wish; and being engaged will keep him steady.
86,62,Happiness,"What happiness for a mother!"""
86,63,Neutral,"""Our son,"" said another, ""had scarcely crept out of the egg, when he was off on his travels."
86,64,Neutral,"He is all life and spirits, I expect he will wear out his horns with running."
86,65,Happiness,"How charming this is for a mother, is it not Mr. Beetle?"" for she knew the stranger by his horny coat."
86,66,Neutral,"""You are both quite right,"" said he; so they begged him to walk in, that is to come as far as he could under the broken piece of earthenware."
86,67,Happiness,"""Now you shall also see my little earwigs,"" said a third and a fourth mother, ""they are lovely little things, and highly amusing."
86,68,Neutral,"They are never ill-behaved, except when they are uncomfortable in their inside, which unfortunately often happens at their age."""
86,69,Neutral,"Thus each mother spoke of her baby, and their babies talked after their own fashion, and made use of the little nippers they have in their tails to nip the beard of the beetle."
86,70,Disgust,"""They are always busy about something, the little rogues,"" said the mother, beaming with maternal pride; but the beetle felt it a bore, and he therefore inquired the way to the nearest dung-heap."
86,71,Fear,"""That is quite out in the great world, on the other side of the ditch,"" answered an earwig, ""I hope none of my children will ever go so far, it would be the death of me."""
86,72,Neutral,"""But I shall try to get so far,"" said the beetle, and he walked off without taking any formal leave, which is considered a polite thing to do."
86,73,Happiness,"When he arrived at the ditch, he met several friends, all them beetles; ""We live here,"" they said, ""and we are very comfortable."
86,74,Neutral,"May we ask you to step down into this rich mud, you must be fatigued after your journey."""
86,75,Happiness,"""Certainly,"" said the beetle, ""I shall be most happy; I have been exposed to the rain, and have had to lie upon linen, and cleanliness is a thing that greatly exhausts me; I have also pains in one of my wings from standing in the draught under a piece of broken crockery."
86,76,Happiness,"It is really quite refreshing to be with one's own kindred again."""
86,77,Neutral,"""Perhaps you came from a dung-heap,"" observed the oldest of them."
86,78,Neutral,"""No, indeed, I came from a much grander place,"" replied the beetle; ""I came from the emperor's stable, where I was born, with golden shoes on my feet."
86,79,Neutral,"I am travelling on a secret embassy, but you must not ask me any questions, for I cannot betray my secret."""
86,80,Neutral,"Then the beetle stepped down into the rich mud, where sat three young-lady beetles, who tittered, because they did not know what to say."
86,81,Surprise,"""None of them are engaged yet,"" said their mother, and the beetle maidens tittered again, this time quite in confusion."
86,82,Surprise,"""I have never seen greater beauties, even in the royal stables,"" exclaimed the beetle, who was now resting himself."
86,83,Neutral,"""Don't spoil my girls,"" said the mother; ""and don't talk to them, pray, unless you have serious intentions."""
86,84,Neutral,"But of course the beetle's intentions were serious, and after a while our friend was engaged."
86,85,Happiness,"The mother gave them her blessing, and all the other beetles cried ""hurrah."""
86,86,Neutral,"Immediately after the betrothal came the marriage, for there was no reason to delay."
86,87,Neutral,"The following day passed very pleasantly, and the next was tolerably comfortable; but on the third it became necessary for him to think of getting food for his wife, and, perhaps, for children."
86,88,Neutral,"""I have allowed myself to be taken in,"" said our beetle to himself, ""and now there's nothing to be done but to take them in, in return."""
86,89,Neutral,No sooner said than done.
86,90,Neutral,"Away he went, and stayed away all day and all night, and his wife remained behind a forsaken widow."
86,91,Disgust,"""Oh,"" said the other beetles, ""this fellow that we have received into our family is nothing but a complete vagabond."
86,92,Disgust,"He has gone away and left his wife a burden upon our hands."""
86,93,Neutral,"""Well, she can be unmarried again, and remain here with my other daughters,"" said the mother."
86,94,Disgust,"""Fie on the villain that forsook her!"""
86,95,Neutral,"In the mean time the beetle, who had sailed across the ditch on a cabbage leaf, had been journeying on the other side."
86,96,Neutral,In the morning two persons came up to the ditch.
86,97,Neutral,"When they saw him they took him up and turned him over and over, looking very learned all the time, especially one, who was a boy."
86,98,Neutral,"""Allah sees the black beetle in the black stone, and the black rock."
86,99,Neutral,"Is not that written in the Koran?"" he asked."
86,100,Neutral,"Then he translated the beetle's name into Latin, and said a great deal upon the creature's nature and history."
86,101,Neutral,"The second person, who was older and a scholar, proposed to carry the beetle home, as they wanted just such good specimens as this."
86,102,Disgust,"Our beetle considered this speech a great insult, so he flew suddenly out of the speaker's hand."
86,103,Neutral,"His wings were dry now, so they carried him to a great distance, till at last he reached a hothouse, where a sash of the glass roof was partly open, so he quietly slipped in and buried himself in the warm earth."
86,104,Neutral,"""It is very comfortable here,"" he said to himself, and soon after fell asleep."
86,105,Neutral,"Then he dreamed that the emperor's horse was dying, and had left him his golden shoes, and also promised that he should have two more."
86,106,Happiness,"All this was very delightful, and when the beetle woke up he crept forth and looked around him."
86,107,Happiness,What a splendid place the hothouse was!
86,108,Neutral,"At the back, large palm-trees were growing; and the sunlight made the leaves- look quite glossy; and beneath them what a profusion of luxuriant green, and of flowers red like flame, yellow as amber, or white as new-fallen snow!"
86,109,Happiness,"""What a wonderful quantity of plants,"" cried the beetle; ""how good they will taste when they are decayed!"
86,110,Neutral,This is a capital store-room.
86,111,Neutral,There must certainly be some relations of mine living here; I will just see if I can find any one with whom I can associate.
86,112,Neutral,"I'm proud, certainly; but I'm also proud of being so."
86,113,Neutral,"Then he prowled about in the earth, and thought what a pleasant dream that was about the dying horse, and the golden shoes he had inherited."
86,114,Neutral,"Suddenly a hand seized the beetle, and squeezed him, and turned him round and round."
86,115,Neutral,"The gardener's little son and his playfellow had come into the hothouse, and, seeing the beetle, wanted to have some fun with him."
86,116,Neutral,"First, he was wrapped, in a vine-leaf, and put into a warm trousers' pocket."
86,117,Fear,"He twisted and turned about with all his might, but he got a good squeeze from the boy's hand, as a hint for him to keep quiet."
86,118,Neutral,Then the boy went quickly towards a lake that lay at the end of the garden.
86,119,Neutral,"Here the beetle was put into an old broken wooden shoe, in which a little stick had been fastened upright for a mast, and to this mast the beetle was bound with a piece of worsted."
86,120,Neutral,"Now he was a sailor, and had to sail away."
86,121,Fear,"The lake was not very large, but to the beetle it seemed an ocean, and he was so astonished at its size that he fell over on his back, and kicked out his legs."
86,122,Neutral,"Then the little ship sailed away; sometimes the current of the water seized it, but whenever it went too far from the shore one of the boys turned up his trousers, and went in after it, and brought it back to land."
86,123,Neutral,"But at last, just as it went merrily out again, the two boys were called, and so angrily, that they hastened to obey, and ran away as fast as they could from the pond, so that the little ship was left to its fate."
86,124,Neutral,"It was carried away farther and farther from the shore, till it reached the open sea."
86,125,Neutral,"This was a terrible prospect for the beetle, for he could not escape in consequence of being bound to the mast."
86,126,Neutral,Then a fly came and paid him a visit.
86,127,Happiness,"""What beautiful weather,"" said the fly; ""I shall rest here and sun myself."
86,128,Neutral,"You must have a pleasant time of it."""
86,129,Disgust,"""You speak without knowing the facts,"" replied the beetle; ""don't you see that I am a prisoner?"""
86,130,Neutral,"""Ah, but I'm not a prisoner,"" remarked the fly, and away he flew."
86,131,Disgust,"""Well, now I know the world,"" said the beetle to himself; ""it's an abominable world; I'm the only respectable person in it."
86,132,Disgust,"First, they refuse me my golden shoes; then I have to lie on damp linen, and to stand in a draught; and to crown all, they fasten a wife upon me."
86,133,Neutral,"Then, when I have made a step forward in the world, and found out a comfortable position, just as I could wish it to be, one of these human boys comes and ties me up, and leaves me to the mercy of the wild waves, while the emperor's favorite horse goes prancing about proudly on his golden shoes."
86,134,Anger,This vexes me more than anything.
86,135,Anger,But it is useless to look for sympathy in this world.
86,136,Sadness,"My career has been very interesting, but what's the use of that if nobody knows anything about it?"
86,137,Disgust,"The world does not deserve to be made acquainted with my adventures, for it ought to have given me golden shoes when the emperor's horse was shod, and I stretched out my feet to be shod, too."
86,138,Sadness,If I had received golden shoes I should have been an ornament to the stable; now I am lost to the stable and to the world.
86,139,Sadness,"It is all over with me."""
86,140,Neutral,But all was not yet over.
86,141,Neutral,"A boat, in which were a few young girls, came rowing up."
86,142,Neutral,"""Look, yonder is an old wooden shoe sailing along,"" said one of the younger girls."
86,143,Surprise,"""And there's a poor little creature bound fast in it,"" said another."
86,144,Neutral,"The boat now came close to our beetle's ship, and the young girls fished it out of the water."
86,145,Neutral,"One of them drew a small pair of scissors from her pocket, and cut the worsted without hurting the beetle, and when she stepped on shore she placed him on the grass."
86,146,Happiness,"""There,"" she said, ""creep away, or fly, if thou canst."
86,147,Happiness,"It is a splendid thing to have thy liberty."""
86,148,Neutral,"Away flew the beetle, straight through the open window of a large building; there he sank down, tired and exhausted, exactly on the mane of the emperor's favorite horse, who was standing in his stable; and the beetle found himself at home again."
86,149,Neutral,"For some time he clung to the mane, that he might recover himself."
86,150,Happiness,"""Well,"" he said, ""here I am, seated on the emperor's favorite horse,- sitting upon him as if I were the emperor himself."
86,151,Neutral,But what was it the farrier asked me?
86,152,Neutral,"Ah, I remember now,- that's a good thought,- he asked me why the golden shoes were given to the horse."
86,153,Neutral,"The answer is quite clear to me, now."
86,154,Happiness,"They were given to the horse on my account."""
86,155,Happiness,And this reflection put the beetle into a good temper.
86,156,Neutral,"The sun's rays also came streaming into the stable, and shone upon him, and made the place lively and bright."
86,157,Neutral,"""Travelling expands the mind very much,"" said the beetle."
86,158,Happiness,"""The world is not so bad after all, if you know how to take things as they come."
87,0,Neutral,"IN the narrow streets of a large town people often heard in the evening, when the sun was setting, and his last rays gave a golden tint to the chimney-pots, a strange noise which resembled the sound of a church bell; it only lasted an instant, for it was lost in the continual roar of traffic and hum of voices which rose from the town."
87,1,Neutral,"""The evening bell is ringing,"" people used to say; ""the sun is setting!"""
87,2,Neutral,"Those who walked outside the town, where the houses were less crowded and interspersed by gardens and little fields, saw the evening sky much better, and heard the sound of the bell much more clearly."
87,3,Neutral,"It seemed as though the sound came from a church, deep in the calm, fragrant wood, and thither people looked with devout feelings."
87,4,Neutral,"A considerable time elapsed: one said to the other, ""I really wonder if there is a church out in the wood."
87,5,Neutral,The bell has indeed a strange sweet sound!
87,6,Neutral,"Shall we go there and see what the cause of it is?"""
87,7,Neutral,"The rich drove, the poor walked, but the way seemed to them extraordinarily long, and when they arrived at a number of willow trees on the border of the wood they sat down, looked up into the great branches and thought they were now really in the wood."
87,8,Neutral,"A confectioner from the town also came out and put up a stall there; then came another confectioner who hung a bell over his stall, which was covered with pitch to protect it from the rain, but the clapper was wanting."
87,9,Neutral,"When people came home they used to say that it had been very romantic, and that really means something else than merely taking tea."
87,10,Neutral,"Three persons declared that they had gone as far as the end of the wood; they had always heard the strange sound, but there it seemed to them as if it came from the town."
87,11,Neutral,"One of them wrote verses about the bell, and said that it was like the voice of a mother speaking to an intelligent and beloved child; no tune, he said, was sweeter than the sound of the bell."
87,12,Neutral,"The emperor of the country heard of it, and declared that he who would really find out where the sound came from should receive the title of ""Bellringer to the World,"" even if there was no bell at all."
87,13,Neutral,Now many went out into the wood for the sake of this splendid berth; but only one of them came back with some sort of explanation.
87,14,Neutral,"None of them had gone far enough, nor had he, and yet he said that the sound of the bell came from a large owl in a hollow tree."
87,15,Neutral,"It was a wisdom owl, which continually knocked its head against the tree, but he was unable to say with certainty whether its head or the hollow trunk of the tree was the cause of the noise."
87,16,Neutral,"He was appointed ""Bellringer to the World,"" and wrote every year a short dissertation on the owl, but by this means people did not become any wiser than they had been before."
87,17,Neutral,It was just confirmation-day.
87,18,Neutral,"The clergyman had delivered a beautiful and touching sermon, the candidates were deeply moved by it; it was indeed a very important day for them; they were all at once transformed from mere children to grown-up people; the childish soul was to fly over, as it were, into a more reasonable being."
87,19,Neutral,The sun shone most brightly; and the sound of the great unknown bell was heard more distinctly than ever.
87,20,Neutral,"They had a mind to go thither, all except three."
87,21,Neutral,"One of them wished to go home and try on her ball dress, for this very dress and the ball were the cause of her being confirmed this time, otherwise she would not have been allowed to go."
87,22,Neutral,"The second, a poor boy, had borrowed a coat and a pair of boots from the son of his landlord to be confirmed in, and he had to return them at a certain time."
87,23,Neutral,"The third said that he never went into strange places if his parents were not with him; he had always been a good child, and wished to remain so, even after being confirmed, and they ought not to tease him for this; they, however, did it all the same."
87,24,Neutral,"These three, therefore did not go; the others went on."
87,25,Happiness,"The sun was shining, the birds were singing, and the confirmed children sang too, holding each other by the hand, for they had no position yet, and they were all equal in the eyes of God."
87,26,Neutral,"Two of the smallest soon became tired and returned to the town; two little girls sat down and made garlands of flowers, they, therefore, did not go on."
87,27,Surprise,"When the others arrived at the willow trees, where the confectioner had put up his stall, they said: ""Now we are out here; the bell does not in reality exist- it is only something that people imagine!"""
87,28,Neutral,Then suddenly the sound of the bell was heard so beautifully and solemnly from the wood that four or five made up their minds to go still further on.
87,29,Neutral,The wood was very thickly grown.
87,30,Neutral,It was difficult to advance: wood lilies and anemones grew almost too high; flowering convolvuli and brambles were hanging like garlands from tree to tree; while the nightingales were singing and the sunbeams played.
87,31,Neutral,That was very beautiful!
87,32,Neutral,But the way was unfit for the girls; they would have torn their dresses.
87,33,Neutral,"Large rocks, covered with moss of various hues, were lying about; the fresh spring water rippled forth with a peculiar sound."
87,34,Neutral,"""I don't think that can be the bell,"" said one of the confirmed children, and then he lay down and listened."
87,35,Happiness,"""We must try to find out if it is!"""
87,36,Neutral,"And there he remained, and let the others walk on."
87,37,Neutral,"They came to a hut built of the bark of trees and branches; a large crab-apple tree spread its branches over it, as if it intended to pour all its fruit on the roof, upon which roses were blooming; the long boughs covered the gable, where a little bell was hanging."
87,38,Neutral,Was this the one they had heard?
87,39,Neutral,"All agreed that it must be so, except one who said that the bell was too small and too thin to be heard at such a distance, and that it had quite a different sound to that which had so touched men's hearts."
87,40,Neutral,"He who spoke was a king's son, and therefore the others said that such a one always wishes to be cleverer than other people."
87,41,Happiness,"Therefore they let him go alone; and as he walked on, the solitude of the wood produced a feeling of reverence in his breast; but still he heard the little bell about which the others rejoiced, and sometimes, when the wind blew in that direction, he could hear the sounds from the confectioner's stall, where the others were singing at tea."
87,42,Neutral,"But the deep sounds of the bell were much stronger; soon it seemed to him as if an organ played an accompaniment- the sound came from the left, from the side where the heart is."
87,43,Neutral,"Now something rustled among the bushes, and a little boy stood before the king's son, in wooden shoes and such a short jacket that the sleeves did not reach to his wrists."
87,44,Neutral,They knew each other: the boy was the one who had not been able to go with them because he had to take the coat and boots back to his landlord's son.
87,45,Neutral,"That he had done, and had started again in his wooden shoes and old clothes, for the sound of the bell was too enticing- he felt he must go on."
87,46,Neutral,"""We might go together,"" said the king's son."
87,47,Sadness,"But the poor boy with the wooden shoes was quite ashamed; he pulled at the short sleeves of his jacket, and said that he was afraid he could not walk so fast; besides, he was of opinion that the bell ought to be sought at the right, for there was all that was grand and magnificent."
87,48,Neutral,"""Then we shall not meet,"" said the king's son, nodding to the poor boy, who went into the deepest part of the wood, where the thorns tore his shabby clothes and scratched his hands, face, and feet until they bled."
87,49,Neutral,"The king's son also received several good scratches, but the sun was shining on his way, and it is he whom we will now follow, for he was a quick fellow."
87,50,Happiness,"""I will and must find the bell,"" he said, ""if I have to go to the end of the world."""
87,51,Neutral,Ugly monkeys sat high in the branches and clenched their teeth.
87,52,Neutral,"""Shall we beat him?"" they said."
87,53,Neutral,"""Shall we thrash him?"
87,54,Neutral,"He is a king's son!"""
87,55,Neutral,"But he walked on undaunted, deeper and deeper into the wood, where the most wonderful flowers were growing; there were standing white star lilies with blood-red stamens, sky-blue tulips shining when the wind moved them; apple-trees covered with apples like large glittering soap bubbles: only think how resplendent these trees were in the sunshine!"
87,56,Neutral,"All around were beautiful green meadows, where hart and hind played in the grass."
87,57,Neutral,"There grew magnificent oaks and beech-trees; and if the bark was split of any of them, long blades of grass grew out of the clefts; there were also large smooth lakes in the wood, on which the swans were swimming about and flapping their wings."
87,58,Neutral,"The king's son often stood still and listened; sometimes he thought that the sound of the bell rose up to him out of one of these deep lakes, but soon he found that this was a mistake, and that the bell was ringing still farther in the wood."
87,59,Disgust,"Then the sun set, the clouds were as red as fire; it became quiet in the wood; he sank down on his knees, sang an evening hymn and said: ""I shall never find what I am looking for!"
87,60,Neutral,"Now the sun is setting, and the night, the dark night, is approaching."
87,61,Neutral,Yet I may perhaps see the round sun once more before he disappears beneath the horizon.
87,62,Neutral,"I will climb up these rocks, they are as high as the highest trees!"""
87,63,Neutral,"And then, taking hold of the creepers and roots, he climbed up on the wet stones, where water-snakes were wriggling and the toads, as it were, barked at him: he reached the top before the sun, seen from such a height, had quite set."
87,64,Happiness,"""Oh, what a splendour!"""
87,65,Happiness,"The sea, the great majestic sea, which was rolling its long waves against the shore, stretched out before him, and the sun was standing like a large bright altar and there where sea and heaven met- all melted together in the most glowing colours; the wood was singing, and his heart too."
87,66,Happiness,"The whole of nature was one large holy church, in which the trees and hovering clouds formed the pillars, the flowers and grass the woven velvet carpet, and heaven itself was the great cupola; up there the flame colour vanished as soon as the sun disappeared, but millions of stars were lighted; diamond lamps were shining, and the king's son stretched his arms out towards heaven, towards the sea, and towards the wood."
87,67,Neutral,Then suddenly the poor boy with the short-sleeved jacket and the wooden shoes appeared; he had arrived just as quickly on the road he had chosen.
87,68,Happiness,"And they ran towards each other and took one another's hand, in the great cathedral of nature and poesy, and above them sounded the invisible holy bell; happy spirits surrounded them, singing hallelujahs and rejoicing."
88,0,Neutral,"""DING-DONG! ding-dong!"""
88,1,Neutral,"It sounds up from the ""bell-deep"" in the Odense-Au."
88,2,Neutral,"Every child in the old town of Odense, on the island of Funen, knows the Au, which washes the gardens round about the town, and flows on under the wooden bridges from the dam to the water-mill."
88,3,Neutral,"In the Au grow the yellow water-lilies and brown feathery reeds; the dark velvety flag grows there, high and thick; old and decayed willows, slanting and tottering, hang far out over the stream beside the monk's meadow and by the bleaching ground; but opposite there are gardens upon gardens, each different from the rest, some with pretty flowers and bowers like little dolls' pleasure grounds, often displaying cabbage and other kitchen plants; and here and there the gardens cannot be seen at all, for the great elder trees that spread themselves out by the bank, and hang far out over the streaming waters, which are deeper here and there than an oar can fathom."
88,4,Neutral,"Opposite the old nunnery is the deepest place, which is called the ""bell-deep,"" and there dwells the old water spirit, the ""Au-mann."""
88,5,Neutral,This spirit sleeps through the day while the sun shines down upon the water; but in starry and moonlit nights he shows himself.
88,6,Neutral,He is very old.
88,7,Sadness,"Grandmother says that she has heard her own grandmother tell of him; he is said to lead a solitary life, and to have nobody with whom he can converse save the great old church Bell."
88,8,Neutral,"Once the Bell hung in the church tower; but now there is no trace left of the tower or of the church, which was called St. Alban's."
88,9,Happiness,"""Ding-dong! ding-dong!"" sounded the Bell, when the tower still stood there; and one evening, while the sun was setting, and the Bell was swinging away bravely, it broke loose and came flying down through the air, the brilliant metal shining in the ruddy beam."
88,10,Happiness,"""Ding-dong! ding-dong!"
88,11,Happiness,"Now I'll retire to rest!"" sang the Bell, and flew down into the Odense-Au, where it is deepest; and that is why the place is called the ""bell-deep."""
88,12,Sadness,But the Bell got neither rest nor sleep.
88,13,Happiness,"Down in the Au-mann's haunt it sounds and rings, so that the tones sometimes pierce upward through the waters; and many people maintain that its strains forebode the death of some one; but that is not true, for the Bell is only talking with the Au-mann, who is now no longer alone."
88,14,Neutral,And what is the Bell telling?
88,15,Neutral,"It is old, very old, as we have already observed; it was there long before grandmother's grandmother was born; and yet it is but a child in comparison with the Au-mann, who is quite an old quiet personage, an oddity, with his hose of eel-skin, and his scaly Jacket with the yellow lilies for buttons, and a wreath of reed in his hair and seaweed in his beard; but he looks very pretty for all that."
88,16,Neutral,What the Bell tells?
88,17,Neutral,"To repeat it all would require years and days; for year by year it is telling the old stories, sometimes short ones, sometimes long ones, according to its whim; it tells of old times, of the dark hard times, thus: ""In the church of St. Alban, the monk had mounted up into the tower."
88,18,Neutral,"He was young and handsome, but thoughtful exceedingly."
88,19,Neutral,"He looked through the loophole out upon the Odense-Au, when the bed of the water was yet broad, and the monks' meadow was still a lake."
88,20,Neutral,"He looked out over it, and over the rampart, and over the nuns' hill opposite, where the convent lay, and the light gleamed forth from the nun's cell."
88,21,Happiness,"He had known the nun right well, and he thought of her, and his heart beat quicker as he thought."
88,22,Happiness,"Ding-dong! ding-dong!"""
88,23,Neutral,"Yes, this was the story the Bell told."
88,24,Fear,"""Into the tower came also the dapper man-servant of the bishop; and when I, the Bell, who am made of metal, rang hard and loud, and swung to and fro, I might have beaten out his brains."
88,25,Neutral,"He sat down close under me, and played with two little sticks as if they had been a stringed instrument; and he sang to it."
88,26,Neutral,"'Now I may sing it out aloud, though at other times I may not whisper it."
88,27,Sadness,I may sing of everything that is kept concealed behind lock and bars.
88,28,Sadness,Yonder it is cold and wet.
88,29,Fear,The rats are eating her up alive!
88,30,Sadness,Nobody knows of it!
88,31,Sadness,Nobody hears of it!
88,32,Sadness,"Not even now, for the bell is ringing and singing its loud Ding-dong, ding-dong!'"
88,33,Neutral,"""There was a King in those days."
88,34,Neutral,They called him Canute.
88,35,Neutral,"He bowed himself before bishop and monk; but when he offended the free peasants with heavy taxes and hard words, they seized their weapons and put him to flight like a wild beast."
88,36,Fear,"He sought shelter in the church, and shut gate and door behind him."
88,37,Neutral,The violent band surrounded the church; I heard tell of it.
88,38,Neutral,"The crows, ravens and magpies started up in terror at the yelling and shouting that sounded around."
88,39,Neutral,"They flew into the tower and out again, they looked down upon the throng below, and they also looked into the windows of the church, and screamed out aloud what they saw there."
88,40,Neutral,"King Canute knelt before the altar in prayer; his brothers Eric and Benedict stood by him as a guard with drawn swords; but the King's servant, the treacherous Blake, betrayed his master."
88,41,Sadness,"The throng in front of the church knew where they could hit the King, and one of them flung a stone through a pane of glass, and the King lay there dead!"
88,42,Sadness,"The cries and screams of the savage horde and of the birds sounded through the air, and I joined in it also; for I sang 'Ding-dong! ding-dong!'"
88,43,Happiness,"""The church bell hangs high, and looks far around, and sees the birds around it, and understands their language."
88,44,Happiness,"The wind roars in upon it through windows and loopholes; and the wind knows everything, for he gets it from the air, which encircles all things, and the church bell understands his tongue, and rings it out into the world, 'Ding-dong! ding-dong!'"
88,45,Sadness,"""But it was too much for me to hear and to know; I was not able any longer to ring it out."
88,46,Sadness,"I became so tired, so heavy, that the beam broke, and I flew out into the gleaming Au, where the water is deepest, and where the Au-mann lives, solitary and alone; and year by year I tell him what I have heard and what I know."
88,47,Neutral,"Ding-dong! ding-dong"" Thus it sounds complainingly out of the bell-deep in the Odense-Au."
88,48,Neutral,That is what grandmother told us.
88,49,Sadness,"But the schoolmaster says that there was not any bell that rung down there, for that it could not do so; and that no Au-mann dwelt yonder, for there was no Au-mann at all!"
88,50,Neutral,"And when all the other church bells are sounding sweetly, he says that it is not really the bells that are sounding, but that it is the air itself which sends forth the notes; and grandmother said to us that the Bell itself said it was the air who told it to him, consequently they are agreed on that point, and this much is sure."
88,51,Fear,"""Be cautious, cautious, and take good heed to thyself,"" they both say."
88,52,Neutral,The air knows everything.
88,53,Happiness,"It is around us, it is in us, it talks of our thoughts and of our deeds, and it speaks longer of them than does the Bell down in the depths of the Odense-Au where the Au-mann dwells."
88,54,Neutral,"It rings it out in the vault of heaven, far, far out, forever and ever, till the heaven bells sound ""Ding-dong! ding-dong!"""
89,0,Neutral,"OUR scene is laid in Northern Jutland, in the so-called ""wild moor."""
89,1,Neutral,"We hear what is called the ""Wester-wow-wow""- the peculiar roar of the North Sea as it breaks against the western coast of Jutland."
89,2,Neutral,It rolls and thunders with a sound that penetrates for miles into the land; and we are quite near the roaring.
89,3,Neutral,"Before us rises a great mound of sand- a mountain we have long seen, and towards which we are wending our way, driving slowly along through the deep sand."
89,4,Neutral,On this mountain of sand is a lofty old building- the convent of Borglum.
89,5,Neutral,In one of its wings (the larger one) there is still a church.
89,6,Neutral,"And at this convent we now arrive in the late evening hour; but the weather is clear in the bright June night around us, and the eye can range far, far over field and moor to the Bay of Aalborg, over heath and meadow, and far across the deep blue sea."
89,7,Neutral,"Now we are there, and roll past between barns and other farm buildings; and at the left of the gate we turn aside to the Old Castle Farm, where the lime trees stand in lines along the walls, and, sheltered from the wind and weather, grow so luxuriantly that their twigs and leaves almost conceal the windows."
89,8,Neutral,"We mount the winding staircase of stone, and march through the long passages under the heavy roof-beams."
89,9,Neutral,"The wind moans very strangely here, both within and without."
89,10,Neutral,"It is hardly known how, but the people say- yes, people say a great many things when they are frightened or want to frighten others- they say that the old dead choir-men glide silently past us into the church, where mass is sung."
89,11,Neutral,"They can be heard in the rushing of the storm, and their singing brings up strange thoughts in the hearers- thoughts of the old times into which we are carried back."
89,12,Neutral,"On the coast a ship is stranded; and the bishop's warriors are there, and spare not those whom the sea has spared."
89,13,Neutral,The sea washes away the blood that has flowed from the cloven skulls.
89,14,Neutral,"The stranded goods belong to the bishop, and there is a store of goods here."
89,15,Neutral,"The sea casts up tubs and barrels filled with costly wine for the convent cellar, and in the convent is already good store of beer and mead."
89,16,Neutral,"There is plenty in the kitchen- dead game and poultry, hams and sausages; and fat fish swim in the ponds without."
89,17,Neutral,The Bishop of Borglum is a mighty lord.
89,18,Neutral,"He has great possessions, but still he longs for more- everything must bow before the mighty Olaf Glob."
